City,Temperature,timestamp
Sydney,12.0,2026-02-02 10:59:22.241806
Paris,30.0,2026-05-24 10:59:22.241808
London,31.8,2026-06-25 10:59:22.241810
London,24.4,2026-03-01 10:59:22.241812
London,16.5,2025-09-14 10:59:22.241814
Sydney,19.8,2026-02-12 10:59:22.241816
Tokyo,17.4,2026-01-01 10:59:22.241818
London,12.6,2025-10-28 10:59:22.241820
London,21.1,2025-07-23 10:59:22.241822
New York,21.3,2025-11-04 10:59:22.241824
Sydney,19.5,2025-10-21 10:59:22.241826
Tokyo,27.1,2025-07-21 10:59:22.241828
New York,20.9,2026-05-12 10:59:22.241830
Paris,17.3,2025-11-17 10:59:22.241832
New York,10.8,2025-12-21 10:59:22.241834
New York,29.4,2026-01-02 10:59:22.241836
Tokyo,32.5,2025-07-04 10:59:22.241838
New York,11.8,2026-04-07 10:59:22.241840
Sydney,34.2,2026-05-13 10:59:22.241842
London,21.8,2025-09-03 10:59:22.241844
Paris,18.4,2025-07-30 10:59:22.241846
Tokyo,11.6,2025-08-25 10:59:22.241848
London,24.9,2025-12-23 10:59:22.241850
London,11.7,2025-12-31 10:59:22.241852
Tokyo,30.1,2025-11-21 10:59:22.241854
Tokyo,30.6,2026-03-29 10:59:22.241856
London,20.7,2025-09-28 10:59:22.241858
New York,24.3,2025-08-04 10:59:22.241860
Sydney,31.1,2025-12-12 10:59:22.241862
London,11.2,2026-05-14 10:59:22.241879
Paris,28.2,2025-11-11 10:59:22.241881
New York,32.1,2025-10-16 10:59:22.241883
New York,26.1,2026-04-06 10:59:22.241885
London,32.9,2025-09-19 10:59:22.241887
London,20.7,2026-02-23 10:59:22.241889
London,25.6,2026-02-18 10:59:22.241892
Tokyo,33.9,2025-08-16 10:59:22.241893
Sydney,18.2,2025-11-22 10:59:22.241895
Tokyo,14.4,2025-10-28 10:59:22.241897
Sydney,16.3,2025-11-12 10:59:22.241899
Tokyo,20.1,2026-02-04 10:59:22.241902
London,17.1,2026-07-03 10:59:22.241903
Tokyo,19.5,2026-06-10 10:59:22.241906
Paris,13.8,2025-11-06 10:59:22.241908
Sydney,27.9,2025-12-01 10:59:22.241909
Paris,26.2,2025-11-02 10:59:22.241911
Sydney,34.8,2025-07-18 10:59:22.241914
Paris,19.4,2025-11-03 10:59:22.241916
London,16.5,2025-11-26 10:59:22.241918
New York,23.6,2025-10-16 10:59:22.241920
Sydney,31.6,2026-04-13 10:59:22.241922
Paris,18.0,2025-07-14 10:59:22.241924
Tokyo,24.8,2025-12-10 10:59:22.241926
Sydney,18.3,2026-05-21 10:59:22.241928
Paris,21.0,2025-10-13 10:59:22.241930
Sydney,31.8,2026-02-07 10:59:22.241932
New York,19.7,2026-01-16 10:59:22.241934
Sydney,11.5,2026-05-26 10:59:22.241936
Paris,17.9,2026-02-07 10:59:22.241938
New York,25.4,2026-06-23 10:59:22.241940
New York,30.1,2025-09-05 10:59:22.241942
Sydney,32.5,2025-07-16 10:59:22.241944
Paris,19.0,2026-06-18 10:59:22.241946
London,23.0,2025-10-05 10:59:22.241948
London,28.3,2026-01-16 10:59:22.241950
New York,12.8,2025-07-21 10:59:22.241951
Sydney,12.1,2025-08-07 10:59:22.241954
New York,17.7,2025-12-06 10:59:22.241956
Paris,19.3,2025-12-13 10:59:22.241958
Paris,31.5,2026-04-28 10:59:22.241960
London,25.5,2025-09-20 10:59:22.241962
Sydney,22.4,2026-01-03 10:59:22.241964
Sydney,17.7,2026-05-18 10:59:22.241965
Sydney,22.2,2025-08-26 10:59:22.241967
Sydney,32.9,2025-12-04 10:59:22.241969
New York,31.6,2026-01-02 10:59:22.241971
Sydney,25.8,2025-08-28 10:59:22.241973
Tokyo,22.8,2026-02-21 10:59:22.241975
New York,18.9,2025-12-27 10:59:22.241977
London,25.1,2025-07-11 10:59:22.241979
Sydney,12.1,2025-11-24 10:59:22.241981
London,24.8,2026-03-06 10:59:22.241983
Paris,28.1,2025-11-18 10:59:22.241985
Sydney,33.7,2026-02-02 10:59:22.241987
Tokyo,29.7,2025-07-08 10:59:22.241989
Tokyo,12.7,2025-09-01 10:59:22.241991
London,22.5,2025-11-28 10:59:22.241993
Tokyo,18.1,2026-06-07 10:59:22.241995
Paris,16.8,2026-02-01 10:59:22.241997
Sydney,34.9,2025-08-13 10:59:22.241999
New York,22.2,2026-06-02 10:59:22.242001
Sydney,28.1,2025-10-17 10:59:22.242003
New York,10.4,2025-10-03 10:59:22.242005
Sydney,20.6,2025-07-28 10:59:22.242007
New York,16.7,2026-03-19 10:59:22.242009
Tokyo,33.5,2026-02-25 10:59:22.242011
Paris,14.7,2026-05-23 10:59:22.242013
London,32.9,2026-04-17 10:59:22.242015
New York,14.6,2026-05-19 10:59:22.242017
New York,16.2,2026-02-17 10:59:22.242019
Tokyo,26.3,2026-03-21 10:59:22.242021
Paris,27.7,2025-08-25 10:59:22.242023
Sydney,31.1,2026-05-04 10:59:22.242025
London,20.0,2025-08-14 10:59:22.242027
Tokyo,11.6,2025-11-07 10:59:22.242029
London,20.8,2026-03-09 10:59:22.242031
Tokyo,26.9,2025-10-25 10:59:22.242033
Paris,14.3,2025-10-21 10:59:22.242035
Tokyo,32.4,2026-04-04 10:59:22.242037
Paris,28.1,2025-10-03 10:59:22.242038
New York,30.0,2025-09-26 10:59:22.242040
London,11.9,2025-11-12 10:59:22.242042
Sydney,22.1,2026-02-13 10:59:22.242045
London,30.7,2026-05-04 10:59:22.242046
Sydney,15.1,2025-11-27 10:59:22.242048
New York,22.0,2025-07-13 10:59:22.242051
Tokyo,10.6,2026-01-26 10:59:22.242052
London,25.7,2026-02-13 10:59:22.242055
London,33.6,2026-05-22 10:59:22.242056
Paris,27.2,2026-04-20 10:59:22.242058
Paris,25.6,2025-10-11 10:59:22.242060
Paris,15.4,2026-02-23 10:59:22.242062
New York,31.8,2025-09-01 10:59:22.242064
New York,22.7,2025-11-08 10:59:22.242066
Sydney,21.8,2026-02-25 10:59:22.242068
Tokyo,25.5,2025-08-03 10:59:22.242070
New York,34.6,2026-03-21 10:59:22.242072
Sydney,24.3,2025-10-09 10:59:22.242074
New York,12.8,2025-10-08 10:59:22.242076
Paris,11.4,2025-10-04 10:59:22.242078
Sydney,15.5,2025-12-02 10:59:22.242080
Sydney,16.6,2026-05-10 10:59:22.242082
Paris,32.7,2026-02-27 10:59:22.242084
Paris,14.4,2026-02-13 10:59:22.242086
Paris,16.7,2026-06-12 10:59:22.242088
Tokyo,12.3,2026-03-24 10:59:22.242090
Tokyo,15.7,2026-01-23 10:59:22.242092
Paris,21.3,2025-12-05 10:59:22.242094
Tokyo,29.9,2026-01-04 10:59:22.242096
London,23.8,2026-07-01 10:59:22.242098
Sydney,18.9,2026-03-23 10:59:22.242100
Tokyo,28.4,2025-11-20 10:59:22.242102
Paris,32.4,2026-03-07 10:59:22.242104
Paris,22.8,2026-02-12 10:59:22.242106
Sydney,27.8,2026-02-12 10:59:22.242108
New York,14.2,2025-07-26 10:59:22.242110
London,32.9,2025-09-10 10:59:22.242112
London,15.2,2025-11-27 10:59:22.242114
New York,28.7,2026-05-04 10:59:22.242116
Tokyo,22.9,2025-09-13 10:59:22.242118
Paris,28.1,2025-08-11 10:59:22.242120
New York,12.6,2026-04-15 10:59:22.242122
Tokyo,13.1,2025-07-10 10:59:22.242124
New York,34.6,2025-07-25 10:59:22.242126
Paris,19.8,2025-12-25 10:59:22.242128
New York,26.3,2026-04-27 10:59:22.242130
Paris,33.6,2026-05-07 10:59:22.242132
Tokyo,29.7,2026-02-16 10:59:22.242134
Sydney,17.4,2026-01-15 10:59:22.242136
Sydney,13.5,2026-04-08 10:59:22.242138
New York,21.1,2025-07-11 10:59:22.242140
Tokyo,22.9,2025-08-28 10:59:22.242142
Paris,24.2,2025-11-27 10:59:22.242144
New York,33.4,2026-02-03 10:59:22.242146
Paris,19.6,2026-02-06 10:59:22.242148
London,25.8,2026-03-24 10:59:22.242150
Tokyo,34.5,2026-06-07 10:59:22.242152
Paris,12.4,2025-09-21 10:59:22.242154
Tokyo,14.9,2026-04-11 10:59:22.242156
Paris,24.0,2025-09-08 10:59:22.242158
Tokyo,13.8,2025-07-29 10:59:22.242160
Sydney,34.8,2025-10-11 10:59:22.242162
London,13.8,2025-08-30 10:59:22.242164
London,33.7,2026-05-02 10:59:22.242166
London,21.1,2026-02-27 10:59:22.242168
London,25.8,2026-02-27 10:59:22.242171
Tokyo,28.7,2025-07-25 10:59:22.242172
Tokyo,14.6,2026-06-10 10:59:22.242175
New York,24.1,2026-04-02 10:59:22.242176
Tokyo,28.4,2026-07-03 10:59:22.242178
New York,16.3,2026-05-10 10:59:22.242180
Paris,23.2,2026-02-28 10:59:22.242182
Tokyo,17.0,2026-04-01 10:59:22.242184
Paris,34.0,2026-03-27 10:59:22.242186
London,21.6,2025-09-03 10:59:22.242188
London,23.9,2025-07-06 10:59:22.242190
Paris,16.6,2025-09-07 10:59:22.242192
London,20.1,2026-06-30 10:59:22.242194
New York,17.2,2025-10-02 10:59:22.242196
New York,28.6,2026-06-18 10:59:22.242198
Tokyo,29.3,2026-05-27 10:59:22.242200
Paris,23.0,2026-06-28 10:59:22.242202
London,10.6,2025-10-25 10:59:22.242205
London,26.3,2025-09-21 10:59:22.242206
Tokyo,16.7,2026-02-17 10:59:22.242208
Paris,20.6,2026-01-08 10:59:22.242210
Paris,13.1,2025-10-30 10:59:22.242212
London,24.8,2025-12-09 10:59:22.242214
Sydney,25.6,2026-04-13 10:59:22.242216
New York,16.5,2025-10-01 10:59:22.242218
New York,27.0,2025-10-11 10:59:22.242220
Paris,33.2,2026-03-14 10:59:22.242223
Paris,28.2,2025-10-21 10:59:22.242224
London,30.2,2026-04-01 10:59:22.242226
Paris,22.7,2025-12-05 10:59:22.242228
London,27.0,2025-09-23 10:59:22.242230
London,18.7,2025-07-13 10:59:22.242232
Paris,24.1,2025-11-14 10:59:22.242234
Sydney,13.1,2026-06-17 10:59:22.242236
New York,15.3,2026-01-12 10:59:22.242238
Paris,31.7,2026-04-17 10:59:22.242240
Sydney,12.0,2025-12-18 10:59:22.242242
New York,27.8,2026-01-01 10:59:22.242244
Tokyo,15.1,2026-05-21 10:59:22.242246
Sydney,33.2,2025-11-19 10:59:22.242248
London,13.2,2025-12-19 10:59:22.242250
New York,24.5,2025-09-05 10:59:22.242252
Tokyo,11.2,2025-11-01 10:59:22.242254
Sydney,24.2,2025-12-24 10:59:22.242256
Sydney,28.6,2026-01-01 10:59:22.242258
Sydney,10.0,2025-11-16 10:59:22.242260
Tokyo,18.4,2025-07-30 10:59:22.242262
Tokyo,29.8,2025-10-22 10:59:22.242264
Paris,25.1,2026-01-28 10:59:22.242266
Sydney,34.4,2025-07-10 10:59:22.242268
Tokyo,22.4,2026-02-28 10:59:22.242270
Tokyo,19.7,2025-07-09 10:59:22.242272
Paris,28.6,2026-03-26 10:59:22.242274
Sydney,34.1,2026-07-01 10:59:22.242276
Paris,28.5,2026-02-16 10:59:22.242278
Paris,22.2,2025-09-17 10:59:22.242280
London,19.6,2026-01-27 10:59:22.242282
New York,18.8,2026-06-07 10:59:22.242284
Sydney,11.1,2026-03-29 10:59:22.242286
London,25.6,2026-02-09 10:59:22.242296
Paris,10.1,2025-08-04 10:59:22.242299
New York,20.9,2025-08-14 10:59:22.242301
Paris,33.2,2026-04-01 10:59:22.242303
New York,23.7,2025-10-01 10:59:22.242305
Sydney,20.6,2025-08-27 10:59:22.242307
New York,33.2,2025-10-21 10:59:22.242309
New York,11.0,2025-10-03 10:59:22.242311
London,27.7,2026-01-05 10:59:22.242313
New York,10.2,2026-04-18 10:59:22.242315
Sydney,21.8,2026-01-28 10:59:22.242317
Tokyo,23.9,2026-05-05 10:59:22.242319
Tokyo,27.4,2026-04-24 10:59:22.242321
Sydney,34.8,2025-11-17 10:59:22.242323
Sydney,19.3,2025-07-21 10:59:22.242325
Sydney,31.5,2026-02-17 10:59:22.242327
Tokyo,21.9,2026-05-21 10:59:22.242329
New York,28.4,2026-01-19 10:59:22.242331
London,30.2,2026-02-08 10:59:22.242333
London,26.4,2025-07-04 10:59:22.242336
London,23.9,2025-07-05 10:59:22.242338
London,26.1,2026-05-14 10:59:22.242340
Tokyo,33.8,2025-08-21 10:59:22.242341
Paris,29.1,2026-04-22 10:59:22.242343
Paris,18.8,2026-01-21 10:59:22.242345
London,17.6,2025-11-01 10:59:22.242348
Tokyo,17.1,2025-10-31 10:59:22.242350
Tokyo,29.5,2026-04-01 10:59:22.242352
Sydney,28.7,2026-04-04 10:59:22.242354
Sydney,28.0,2026-06-15 10:59:22.242356
Sydney,30.7,2026-05-02 10:59:22.242358
London,32.9,2025-09-26 10:59:22.242360
London,16.2,2026-01-08 10:59:22.242362
London,32.0,2025-11-12 10:59:22.242364
Paris,32.2,2026-06-21 10:59:22.242365
London,25.7,2025-10-07 10:59:22.242367
New York,19.7,2025-07-20 10:59:22.242369
New York,19.2,2026-05-18 10:59:22.242371
Paris,31.4,2025-10-13 10:59:22.242373
Sydney,12.8,2025-09-03 10:59:22.242375
Tokyo,27.3,2026-04-03 10:59:22.242377
New York,24.9,2025-11-04 10:59:22.242379
Sydney,19.3,2025-10-25 10:59:22.242381
Tokyo,17.2,2026-07-03 10:59:22.242384
Sydney,20.0,2026-03-06 10:59:22.242386
London,34.4,2026-04-30 10:59:22.242387
New York,13.4,2025-12-12 10:59:22.242389
London,25.3,2026-05-23 10:59:22.242391
London,33.6,2026-01-28 10:59:22.242393
Sydney,11.8,2026-01-02 10:59:22.242395
Paris,17.5,2025-07-10 10:59:22.242397
London,19.6,2025-10-16 10:59:22.242399
London,28.4,2026-03-18 10:59:22.242401
Paris,34.2,2026-02-08 10:59:22.242403
Sydney,23.8,2025-09-25 10:59:22.242406
Tokyo,16.7,2025-11-30 10:59:22.242408
Sydney,24.7,2026-02-18 10:59:22.242410
Sydney,21.3,2025-11-29 10:59:22.242412
Paris,23.0,2025-08-28 10:59:22.242414
London,28.2,2026-03-11 10:59:22.242416
New York,16.9,2025-07-16 10:59:22.242418
Paris,16.3,2026-01-12 10:59:22.242419
New York,18.3,2026-04-05 10:59:22.242422
Sydney,34.3,2025-11-27 10:59:22.242424
New York,21.0,2025-08-19 10:59:22.242426
Sydney,14.2,2026-03-06 10:59:22.242428
Sydney,23.9,2025-10-22 10:59:22.242430
Sydney,13.9,2026-01-28 10:59:22.242432
Paris,10.4,2026-01-14 10:59:22.242433
London,10.5,2026-02-05 10:59:22.242435
Tokyo,11.1,2025-07-20 10:59:22.242437
Tokyo,22.1,2026-05-20 10:59:22.242439
Sydney,15.1,2025-08-11 10:59:22.242441
Paris,10.8,2025-10-06 10:59:22.242443
Tokyo,16.8,2026-01-03 10:59:22.242445
New York,17.0,2026-02-05 10:59:22.242447
Paris,12.0,2025-12-30 10:59:22.242449
London,17.2,2026-06-17 10:59:22.242451
London,19.2,2026-06-12 10:59:22.242453
Sydney,23.4,2025-09-09 10:59:22.242455
Paris,20.2,2025-10-24 10:59:22.242457
London,20.5,2025-11-29 10:59:22.242459
Sydney,22.1,2025-11-27 10:59:22.242461
London,18.6,2025-12-12 10:59:22.242463
Tokyo,34.8,2026-02-20 10:59:22.242465
Sydney,30.9,2025-12-27 10:59:22.242467
Paris,15.3,2026-06-13 10:59:22.242469
Tokyo,16.4,2026-01-09 10:59:22.242471
Paris,18.1,2026-01-12 10:59:22.242473
London,32.8,2026-02-11 10:59:22.242475
London,16.8,2026-02-09 10:59:22.242476
London,29.7,2026-02-17 10:59:22.242478
Paris,20.5,2025-12-20 10:59:22.242481
Paris,27.2,2026-03-12 10:59:22.242483
Paris,14.9,2026-05-05 10:59:22.242485
New York,20.4,2025-08-06 10:59:22.242487
New York,34.4,2026-06-02 10:59:22.242489
Sydney,31.5,2025-08-12 10:59:22.242491
Sydney,23.9,2025-12-04 10:59:22.242493
Sydney,25.1,2025-12-29 10:59:22.242495
Sydney,21.9,2026-06-21 10:59:22.242497
Tokyo,26.5,2025-12-03 10:59:22.242499
New York,24.1,2025-09-16 10:59:22.242500
London,25.2,2026-03-14 10:59:22.242503
Tokyo,28.9,2026-05-06 10:59:22.242505
Paris,13.2,2025-11-06 10:59:22.242506
Paris,28.3,2026-02-12 10:59:22.242508
New York,32.4,2026-03-02 10:59:22.242510
Tokyo,12.3,2025-07-22 10:59:22.242513
Paris,32.4,2026-04-15 10:59:22.242515
Sydney,30.0,2025-11-23 10:59:22.242517
New York,26.4,2025-07-11 10:59:22.242519
Paris,26.4,2026-05-17 10:59:22.242521
Sydney,13.1,2026-05-25 10:59:22.242523
London,13.1,2025-07-11 10:59:22.242525
Paris,14.0,2025-09-09 10:59:22.242527
New York,32.0,2026-03-10 10:59:22.242529
Tokyo,15.6,2025-07-16 10:59:22.242531
New York,30.2,2026-02-13 10:59:22.242533
Tokyo,17.5,2025-07-27 10:59:22.242535
New York,15.7,2026-02-01 10:59:22.242537
Tokyo,22.7,2025-08-17 10:59:22.242539
Sydney,26.4,2026-06-21 10:59:22.242540
Paris,15.6,2026-01-15 10:59:22.242542
Tokyo,24.4,2026-01-29 10:59:22.242544
Paris,33.6,2025-12-08 10:59:22.242546
Tokyo,31.9,2026-04-06 10:59:22.242548
New York,11.0,2025-07-15 10:59:22.242550
Paris,13.0,2026-02-05 10:59:22.242552
Sydney,16.3,2026-01-28 10:59:22.242554
Tokyo,34.9,2026-05-16 10:59:22.242557
Sydney,34.8,2026-01-06 10:59:22.242559
London,20.6,2025-08-14 10:59:22.242561
Sydney,15.9,2025-11-23 10:59:22.242563
Tokyo,27.0,2026-02-25 10:59:22.242565
New York,16.8,2026-01-09 10:59:22.242566
London,32.5,2026-04-08 10:59:22.242568
Paris,34.4,2026-06-09 10:59:22.242570
London,13.9,2025-12-03 10:59:22.242572
Sydney,33.5,2026-05-21 10:59:22.242574
Sydney,17.2,2025-12-24 10:59:22.242576
Tokyo,18.0,2026-04-09 10:59:22.242578
London,31.0,2025-11-22 10:59:22.242580
Paris,14.6,2025-12-02 10:59:22.242582
New York,18.9,2025-10-27 10:59:22.242584
Paris,17.6,2026-01-29 10:59:22.242586
Sydney,19.6,2026-01-19 10:59:22.242588
New York,21.3,2026-01-15 10:59:22.242590
Sydney,29.0,2025-09-16 10:59:22.242592
Tokyo,16.4,2025-08-13 10:59:22.242594
Paris,32.5,2026-04-02 10:59:22.242596
New York,30.3,2025-10-23 10:59:22.242598
Paris,28.4,2025-09-20 10:59:22.242600
London,18.2,2026-02-10 10:59:22.242602
Paris,12.8,2025-11-18 10:59:22.242604
Sydney,14.8,2025-10-04 10:59:22.242606
Paris,11.6,2026-05-28 10:59:22.242608
Paris,32.9,2026-01-01 10:59:22.242610
New York,26.9,2025-12-21 10:59:22.242612
New York,12.1,2025-09-22 10:59:22.242614
London,24.4,2025-10-21 10:59:22.242616
Tokyo,18.4,2025-09-15 10:59:22.242618
Sydney,33.2,2026-01-11 10:59:22.242620
Paris,22.9,2026-02-25 10:59:22.242622
Sydney,33.4,2025-07-31 10:59:22.242623
Tokyo,29.8,2025-09-02 10:59:22.242626
Paris,19.6,2025-09-16 10:59:22.242627
London,24.8,2026-04-12 10:59:22.242629
London,11.9,2025-11-23 10:59:22.242632
Sydney,30.0,2025-07-25 10:59:22.242634
Sydney,10.8,2025-10-14 10:59:22.242636
Tokyo,27.3,2026-01-19 10:59:22.242637
Sydney,14.0,2025-09-10 10:59:22.242640
Paris,14.6,2026-03-20 10:59:22.242642
Sydney,22.9,2026-04-02 10:59:22.242644
New York,10.5,2026-02-25 10:59:22.242645
Sydney,24.0,2025-07-25 10:59:22.242647
Paris,11.7,2026-02-23 10:59:22.242649
Sydney,10.1,2025-08-01 10:59:22.242651
New York,19.1,2025-08-18 10:59:22.242653
London,34.6,2025-12-23 10:59:22.242656
Paris,20.7,2026-06-15 10:59:22.242658
Paris,27.9,2026-02-28 10:59:22.242660
London,24.1,2025-08-19 10:59:22.242662
Paris,28.4,2025-12-12 10:59:22.242664
Paris,17.2,2026-06-20 10:59:22.242666
Tokyo,14.3,2025-11-30 10:59:22.242668
Tokyo,27.5,2025-11-14 10:59:22.242669
Tokyo,21.4,2026-06-22 10:59:22.242671
London,25.2,2026-01-09 10:59:22.242673
Tokyo,30.0,2025-12-03 10:59:22.242675
Tokyo,20.2,2025-08-07 10:59:22.242677
Tokyo,28.7,2025-10-01 10:59:22.242679
London,29.4,2026-06-03 10:59:22.242681
Paris,13.9,2025-09-04 10:59:22.242683
Paris,17.8,2025-09-03 10:59:22.242685
Sydney,12.3,2026-04-03 10:59:22.242687
Sydney,19.5,2026-03-05 10:59:22.242689
Paris,21.4,2025-12-13 10:59:22.242691
London,16.3,2025-12-19 10:59:22.242693
Sydney,26.4,2026-05-08 10:59:22.242695
New York,21.1,2026-01-09 10:59:22.242697
Paris,33.2,2025-12-07 10:59:22.242699
Paris,26.0,2025-10-02 10:59:22.242701
Paris,14.3,2026-05-21 10:59:22.242703
Paris,19.6,2026-06-21 10:59:22.242714
New York,26.2,2026-02-28 10:59:22.242717
Paris,23.4,2025-07-17 10:59:22.242719
New York,25.0,2025-12-07 10:59:22.242721
Sydney,19.6,2026-03-31 10:59:22.242723
Paris,27.1,2025-11-21 10:59:22.242725
London,11.2,2025-08-29 10:59:22.242727
Paris,28.6,2025-08-08 10:59:22.242729
Tokyo,16.3,2026-03-09 10:59:22.242731
New York,11.1,2025-11-04 10:59:22.242733
Paris,18.0,2025-12-06 10:59:22.242735
Sydney,22.4,2026-03-07 10:59:22.242737
Tokyo,13.2,2026-06-03 10:59:22.242739
Tokyo,10.3,2026-05-10 10:59:22.242741
Paris,17.8,2026-01-09 10:59:22.242743
Paris,30.8,2025-09-09 10:59:22.242745
London,27.2,2026-05-04 10:59:22.242747
Tokyo,27.6,2026-04-04 10:59:22.242749
London,26.7,2026-07-01 10:59:22.242751
Sydney,26.1,2026-06-26 10:59:22.242753
London,32.0,2025-11-16 10:59:22.242755
Tokyo,14.1,2026-02-14 10:59:22.242757
London,24.5,2025-08-29 10:59:22.242759
Tokyo,18.3,2026-05-13 10:59:22.242761
Sydney,12.7,2025-10-15 10:59:22.242763
Tokyo,13.3,2026-01-18 10:59:22.242765
Paris,20.8,2025-10-23 10:59:22.242767
London,17.6,2026-01-11 10:59:22.242769
Sydney,22.1,2025-10-29 10:59:22.242771
Sydney,25.2,2026-01-18 10:59:22.242773
Paris,27.6,2026-01-21 10:59:22.242775
Tokyo,18.1,2025-07-20 10:59:22.242777
Sydney,29.6,2026-04-17 10:59:22.242779
Sydney,23.3,2025-08-25 10:59:22.242781
New York,34.8,2025-08-08 10:59:22.242783
Sydney,11.9,2026-05-13 10:59:22.242785
Sydney,26.4,2026-02-28 10:59:22.242787
Sydney,23.2,2025-10-14 10:59:22.242789
New York,18.2,2026-03-26 10:59:22.242791
Sydney,15.5,2025-08-16 10:59:22.242793
New York,26.1,2026-03-17 10:59:22.242795
New York,29.1,2026-02-05 10:59:22.242797
Paris,30.0,2026-05-24 10:59:22.242799
Tokyo,12.5,2026-04-03 10:59:22.242801
New York,26.3,2025-09-16 10:59:22.242803
Tokyo,20.5,2025-11-26 10:59:22.242805
Tokyo,11.2,2026-03-23 10:59:22.242807
Sydney,13.0,2025-07-30 10:59:22.242809
Tokyo,12.3,2026-06-08 10:59:22.242811
Sydney,13.2,2026-06-01 10:59:22.242813
Sydney,22.3,2025-07-22 10:59:22.242815
Paris,26.7,2026-01-10 10:59:22.242817
Tokyo,28.0,2025-10-22 10:59:22.242819
Paris,33.9,2025-08-22 10:59:22.242821
Tokyo,33.7,2025-09-04 10:59:22.242823
Paris,28.1,2026-06-16 10:59:22.242825
New York,32.2,2026-02-25 10:59:22.242827
Sydney,10.7,2025-07-06 10:59:22.242829
New York,19.3,2026-02-16 10:59:22.242831
Sydney,17.2,2025-11-09 10:59:22.242833
Tokyo,19.3,2025-12-06 10:59:22.242835
London,33.9,2025-09-27 10:59:22.242837
London,14.4,2025-11-15 10:59:22.242839
Paris,13.6,2026-05-11 10:59:22.242841
Tokyo,14.2,2026-06-15 10:59:22.242843
Tokyo,12.8,2026-02-03 10:59:22.242845
Tokyo,14.4,2026-05-16 10:59:22.242846
New York,27.6,2026-01-26 10:59:22.242848
Tokyo,13.0,2026-05-12 10:59:22.242850
Sydney,10.4,2026-04-24 10:59:22.242852
London,16.8,2025-10-08 10:59:22.242854
Paris,15.9,2026-02-13 10:59:22.242856
Paris,33.6,2025-09-29 10:59:22.242858
Sydney,25.4,2026-04-07 10:59:22.242860
Tokyo,17.4,2026-02-28 10:59:22.242862
Tokyo,19.0,2026-05-18 10:59:22.242864
New York,14.1,2025-07-22 10:59:22.242866
Paris,23.8,2026-06-12 10:59:22.242868
Sydney,21.7,2025-09-03 10:59:22.242870
Paris,18.5,2026-01-02 10:59:22.242872
Paris,25.2,2025-11-10 10:59:22.242874
Paris,17.2,2025-08-25 10:59:22.242876
London,18.6,2026-04-12 10:59:22.242878
Paris,20.3,2025-08-16 10:59:22.242880
Tokyo,12.9,2025-12-29 10:59:22.242882
Tokyo,33.8,2025-10-05 10:59:22.242884
Tokyo,11.9,2025-11-07 10:59:22.242886
London,29.7,2026-02-05 10:59:22.242888
Tokyo,30.8,2025-08-25 10:59:22.242890
Sydney,26.2,2026-01-19 10:59:22.242892
New York,29.2,2025-12-22 10:59:22.242894
Tokyo,16.2,2025-09-12 10:59:22.242896
Paris,11.2,2026-05-08 10:59:22.242898
New York,26.0,2026-05-11 10:59:22.242900
Sydney,15.0,2026-01-15 10:59:22.242903
Sydney,24.8,2026-05-10 10:59:22.242905
London,25.4,2025-07-14 10:59:22.242907
Sydney,14.6,2026-03-15 10:59:22.242909
Tokyo,34.6,2026-05-22 10:59:22.242911
London,18.4,2025-11-14 10:59:22.242913
Tokyo,19.0,2025-10-03 10:59:22.242915
Sydney,28.0,2025-10-11 10:59:22.242917
Sydney,29.7,2025-12-20 10:59:22.242919
